Date,State,Population,Confirmed,Deaths
5/14/20,Texas,28995881,1245,71
5/14/20,Utah,3205958,129,0
5/14/20,Vermont,623989,3,0
5/14/20,Virgin Islands,0,0,0
5/14/20,Virginia,8535519,1067,28
5/14/20,Washington,7614893,261,8
5/14/20,West Virginia,1792147,29,2
5/14/20,Wisconsin,5822434,373,10
5/14/20,Wyoming,578759,13,0
5/15/20,Alabama,4903185,333,10
5/15/20,Alaska,740995,2,0
5/15/20,American Samoa,0,0,0
5/15/20,Arizona,7278717,495,27
5/15/20,Arkansas,3017804,97,0
5/15/20,California,39512223,1847,82
5/15/20,Colorado,5758736,394,64
5/15/20,Connecticut,3565287,621,66
5/15/20,Delaware,973764,150,11
5/15/20,Diamond Princess,0,0,0
5/15/20,District of Columbia,705749,135,10
5/15/20,Florida,21477737,928,42
5/15/20,Georgia,10617423,795,43
5/15/20,Grand Princess,0,0,0
5/15/20,Guam,0,0,0
5/15/20,Hawaii,1415872,1,0
5/15/20,Idaho,1787065,0,0
5/15/20,Illinois,12671821,2432,131
5/15/20,Indiana,6732219,603,33
5/15/20,Iowa,3155070,374,18
5/15/20,Kansas,2913314,181,4
5/15/20,Kentucky,4467673,219,4
5/15/20,Louisiana,4648794,348,31
5/15/20,Maine,1344212,38,0
5/15/20,Maryland,6045680,1083,45
5/15/20,Massachusetts,6892503,1108,110
5/15/20,Michigan,9986857,643,39
5/15/20,Minnesota,5639632,805,20
5/15/20,Mississippi,2976149,318,13
5/15/20,Missouri,6626371,211,15
5/15/20,Montana,1068778,4,0
5/15/20,Nebraska,1934408,350,10
5/15/20,Nevada,3080156,229,10
5/15/20,New Hampshire,1359711,71,8
5/15/20,New Jersey,8882190,1290,206
5/15/20,New Mexico,2096829,159,11
5/15/20,New York,19453561,2248,265
5/15/20,North Carolina,10488084,742,26
5/15/20,North Dakota,762062,49,2
5/15/20,Northern Mariana Islands,0,2,0
5/15/20,Ohio,11689100,597,45
5/15/20,Oklahoma,3956971,124,1
5/15/20,Oregon,4217737,62,0
5/15/20,Pennsylvania,12801989,1017,133
5/15/20,Puerto Rico,3754939,14,5
5/15/20,Rhode Island,1059361,203,14
5/15/20,South Carolina,5148714,218,9
5/15/20,South Dakota,884659,95,1
5/15/20,Tennessee,6829174,261,3
5/15/20,Texas,28995881,1190,55
5/15/20,Utah,3205958,164,2
5/15/20,Vermont,623989,1,0
5/15/20,Virgin Islands,0,0,0
5/15/20,Virginia,8535519,859,22
5/15/20,Washington,7614893,178,12
5/15/20,West Virginia,1792147,20,4
5/15/20,Wisconsin,5822434,410,5
5/15/20,Wyoming,578759,15,0
5/16/20,Alabama,4903185,334,2
5/16/20,Alaska,740995,5,0
5/16/20,American Samoa,0,0,0
5/16/20,Arizona,7278717,497,28
5/16/20,Arkansas,3017804,115,0
5/16/20,California,39512223,2044,70
5/16/20,Colorado,5758736,401,42
5/16/20,Connecticut,3565287,618,54
5/16/20,Delaware,973764,174,10
5/16/20,Diamond Princess,0,0,0
5/16/20,District of Columbia,705749,171,7
5/16/20,Florida,21477737,673,47
5/16/20,Georgia,10617423,440,10
5/16/20,Grand Princess,0,0,0
5/16/20,Guam,0,0,0
5/16/20,Hawaii,1415872,1,0
5/16/20,Idaho,1787065,68,1
5/16/20,Illinois,12671821,2088,70
5/16/20,Indiana,6732219,624,30
5/16/20,Iowa,3155070,279,10
5/16/20,Kansas,2913314,53,2
5/16/20,Kentucky,4467673,244,2
5/16/20,Louisiana,4648794,280,31
5/16/20,Maine,1344212,45,1
5/16/20,Maryland,6045680,982,46
5/16/20,Massachusetts,6892503,651,113
5/16/20,Michigan,9986857,505,56
5/16/20,Minnesota,5639632,729,17
5/16/20,Mississippi,2976149,322,17
5/16/20,Missouri,6626371,162,11
5/16/20,Montana,1068778,2,0
5/16/20,Nebraska,1934408,610,10
5/16/20,Nevada,3080156,80,4
5/16/20,New Hampshire,1359711,103,12
5/16/20,New Jersey,8882190,1109,118
5/16/20,New Mexico,2096829,185,6
5/16/20,New York,19453561,2518,172
5/16/20,North Carolina,10488084,485,9
5/16/20,North Dakota,762062,87,0
5/16/20,Northern Mariana Islands,0,0,0
5/16/20,Ohio,11689100,520,34
5/16/20,Oklahoma,3956971,150,3
5/16/20,Oregon,4217737,71,0
5/16/20,Pennsylvania,12801989,1025,61
5/16/20,Puerto Rico,3754939,26,0
5/16/20,Rhode Island,1059361,215,15
5/16/20,South Carolina,5148714,254,0
5/16/20,South Dakota,884659,72,0
5/16/20,Tennessee,6829174,303,5
5/16/20,Texas,28995881,1759,35
5/16/20,Utah,3205958,155,1
5/16/20,Vermont,623989,1,0
5/16/20,Virgin Islands,0,0,0
5/16/20,Virginia,8535519,1011,25
5/16/20,Washington,7614893,337,8
5/16/20,West Virginia,1792147,23,0
5/16/20,Wisconsin,5822434,502,5
5/16/20,Wyoming,578759,25,0
5/17/20,Alabama,4903185,309,3
5/17/20,Alaska,740995,5,0
5/17/20,American Samoa,0,0,0
5/17/20,Arizona,7278717,279,1
5/17/20,Arkansas,3017804,181,0
5/17/20,California,39512223,1338,34
5/17/20,Colorado,5758736,305,23
5/17/20,Connecticut,3565287,716,69
5/17/20,Delaware,973764,123,10
5/17/20,Diamond Princess,0,0,0
5/17/20,District of Columbia,705749,81,8
5/17/20,Florida,21477737,777,9
5/17/20,Georgia,10617423,367,12
5/17/20,Grand Princess,0,0,0
5/17/20,Guam,0,0,0
5/17/20,Hawaii,1415872,1,0
5/17/20,Idaho,1787065,0,0
5/17/20,Illinois,12671821,1734,48
5/17/20,Indiana,6732219,498,30
5/17/20,Iowa,3155070,323,5
5/17/20,Kansas,2913314,14,0
5/17/20,Kentucky,4467673,0,0
5/17/20,Louisiana,4648794,315,12
5/17/20,Maine,1344212,39,0
5/17/20,Maryland,6045680,836,35
5/17/20,Massachusetts,6892503,372,92
5/17/20,Michigan,9986857,648,10
5/17/20,Minnesota,5639632,699,22
5/17/20,Mississippi,2976149,173,11
5/17/20,Missouri,6626371,107,7
5/17/20,Montana,1068778,0,0
5/17/20,Nebraska,1934408,-43,0
5/17/20,Nevada,3080156,136,3
5/17/20,New Hampshire,1359711,40,1
5/17/20,New Jersey,8882190,1420,105
5/17/20,New Mexico,2096829,91,6
5/17/20,New York,19453561,2023,126
5/17/20,North Carolina,10488084,407,10
5/17/20,North Dakota,762062,52,1
5/17/20,Northern Mariana Islands,0,0,0
5/17/20,Ohio,11689100,449,36
5/17/20,Oklahoma,3956971,73,0
5/17/20,Oregon,4217737,11,0
5/17/20,Pennsylvania,12801989,540,18
5/17/20,Puerto Rico,3754939,33,1
5/17/20,Rhode Island,1059361,240,10
5/17/20,South Carolina,5148714,155,5
5/17/20,South Dakota,884659,28,0
5/17/20,Tennessee,6829174,96,3
5/17/20,Texas,28995881,980,26
5/17/20,Utah,3205958,170,2
5/17/20,Vermont,623989,6,1
5/17/20,Virgin Islands,0,0,0
5/17/20,Virginia,8535519,705,7
5/17/20,Washington,7614893,145,11
5/17/20,West Virginia,1792147,22,3
5/17/20,Wisconsin,5822434,356,8
5/17/20,Wyoming,578759,13,1
5/18/20,Alabama,4903185,301,1
5/18/20,Alaska,740995,3,0
5/18/20,American Samoa,0,0,0
5/18/20,Arizona,7278717,263,7
5/18/20,Arkansas,3017804,54,2
5/18/20,California,39512223,1511,42
5/18/20,Colorado,5758736,264,9
5/18/20,Connecticut,3565287,697,42
5/18/20,Delaware,973764,199,7
5/18/20,Diamond Princess,0,0,0
5/18/20,District of Columbia,705749,147,9
5/18/20,Florida,21477737,854,24
5/18/20,Georgia,10617423,704,39
5/18/20,Grand Princess,0,0,0
5/18/20,Guam,0,0,0
5/18/20,Hawaii,1415872,0,0
5/18/20,Idaho,1787065,36,1
5/18/20,Illinois,12671821,2294,57
5/18/20,Indiana,6732219,477,41
5/18/20,Iowa,3155070,304,4
5/18/20,Kansas,2913314,350,3
5/18/20,Kentucky,4467673,247,12
5/18/20,Louisiana,4648794,277,72
5/18/20,Maine,1344212,26,1
5/18/20,Maryland,6045680,958,31
5/18/20,Massachusetts,6892503,1320,65
5/18/20,Michigan,9986857,892,24
5/18/20,Minnesota,5639632,704,9
5/18/20,Mississippi,2976149,136,6
5/18/20,Missouri,6626371,145,16
5/18/20,Montana,1068778,2,0
5/18/20,Nebraska,1934408,448,0
5/18/20,Nevada,3080156,112,8
5/18/20,New Hampshire,1359711,56,0
5/18/20,New Jersey,8882190,1748,82
5/18/20,New Mexico,2096829,158,5
5/18/20,New York,19453561,1498,483
5/18/20,North Carolina,10488084,523,7
5/18/20,North Dakota,762062,31,1
5/18/20,Northern Mariana Islands,0,0,0
5/18/20,Ohio,11689100,531,38
5/18/20,Oklahoma,3956971,88,0
5/18/20,Oregon,4217737,64,1
5/18/20,Pennsylvania,12801989,968,15
5/18/20,Puerto Rico,3754939,48,1
5/18/20,Rhode Island,1059361,121,18
5/18/20,South Carolina,5148714,126,6
5/18/20,South Dakota,884659,40,0
5/18/20,Tennessee,6829174,652,3
5/18/20,Texas,28995881,770,12
5/18/20,Utah,3205958,146,0
5/18/20,Vermont,623989,0,0
5/18/20,Virgin Islands,0,0,0
5/18/20,Virginia,8535519,752,5
5/18/20,Washington,7614893,178,6
5/18/20,West Virginia,1792147,10,1
5/18/20,Wisconsin,5822434,144,7
5/18/20,Wyoming,578759,12,2
5/19/20,Alabama,4903185,387,15
5/19/20,Alaska,740995,0,0
5/19/20,American Samoa,0,0,0
5/19/20,Arizona,7278717,368,18
5/19/20,Arkansas,3017804,110,2
5/19/20,California,39512223,2315,123
5/19/20,Colorado,5758736,280,33
5/19/20,Connecticut,3565287,314,22
5/19/20,Delaware,973764,168,11
5/19/20,Diamond Princess,0,0,0
5/19/20,District of Columbia,705749,164,8
5/19/20,Florida,21477737,502,55
5/19/20,Georgia,10617423,572,26
5/19/20,Grand Princess,0,0,0
5/19/20,Guam,0,0,0
5/19/20,Hawaii,1415872,1,0
5/19/20,Idaho,1787065,0,0
5/19/20,Illinois,12671821,1545,145
5/19/20,Indiana,6732219,450,30
5/19/20,Iowa,3155070,341,12
5/19/20,Kansas,2913314,50,1
5/19/20,Kentucky,4467673,134,20
5/19/20,Louisiana,4648794,329,18
5/19/20,Maine,1344212,28,2
5/19/20,Maryland,6045680,1784,58
5/19/20,Massachusetts,6892503,1077,76
5/19/20,Michigan,9986857,610,102
5/19/20,Minnesota,5639632,657,17
5/19/20,Mississippi,2976149,272,27
5/19/20,Missouri,6626371,131,15
5/19/20,Montana,1068778,1,0
5/19/20,Nebraska,1934408,229,0
5/19/20,Nevada,3080156,35,0
5/19/20,New Hampshire,1359711,69,0
5/19/20,New Jersey,8882190,1132,149
5/19/20,New Mexico,2096829,96,6
5/19/20,New York,19453561,1386,198
5/19/20,North Carolina,10488084,505,0
5/19/20,North Dakota,762062,63,1
5/19/20,Northern Mariana Islands,0,0,0
5/19/20,Ohio,11689100,498,33
5/19/20,Oklahoma,3956971,91,5
5/19/20,Oregon,4217737,39,2
5/19/20,Pennsylvania,12801989,614,116
5/19/20,Puerto Rico,3754939,12,0
5/19/20,Rhode Island,1059361,156,11
5/19/20,South Carolina,5148714,114,8
5/19/20,South Dakota,884659,58,2
5/19/20,Tennessee,6829174,401,4
5/19/20,Texas,28995881,1340,38
5/19/20,Utah,3205958,134,8
5/19/20,Vermont,623989,4,0
5/19/20,Virgin Islands,0,0,0
5/19/20,Virginia,8535519,1005,27
5/19/20,Washington,7614893,200,7
5/19/20,West Virginia,1792147,0,0
5/19/20,Wisconsin,5822434,198,8
5/19/20,Wyoming,578759,10,0
5/20/20,Alabama,4903185,361,18
5/20/20,Alaska,740995,5,0
5/20/20,American Samoa,0,0,0
5/20/20,Arizona,7278717,330,42
5/20/20,Arkansas,3017804,80,5
5/20/20,California,39512223,2204,93
5/20/20,Colorado,5758736,315,42
5/20/20,Connecticut,3565287,587,57
5/20/20,Delaware,973764,157,9
5/20/20,Diamond Princess,0,0,0
5/20/20,District of Columbia,705749,117,7
5/20/20,Florida,21477737,527,44
5/20/20,Georgia,10617423,946,22
5/20/20,Grand Princess,0,0,0
5/20/20,Guam,0,11,0
5/20/20,Hawaii,1415872,2,0
5/20/20,Idaho,1787065,51,3
5/20/20,Illinois,12671821,2388,146
5/20/20,Indiana,6732219,569,32
5/20/20,Iowa,3155070,324,26
5/20/20,Kansas,2913314,154,3
5/20/20,Kentucky,4467673,98,10
5/20/20,Louisiana,4648794,278,27
5/20/20,Maine,1344212,78,0
5/20/20,Maryland,6045680,777,42
5/20/20,Massachusetts,6892503,1029,128
5/20/20,Michigan,9986857,857,46
5/20/20,Minnesota,5639632,641,29
5/20/20,Mississippi,2976149,263,16
5/20/20,Missouri,6626371,189,11
5/20/20,Montana,1068778,7,0
5/20/20,Nebraska,1934408,268,15
5/20/20,Nevada,3080156,292,19
5/20/20,New Hampshire,1359711,147,18
5/20/20,New Jersey,8882190,1443,171
5/20/20,New Mexico,2096829,125,7
5/20/20,New York,19453561,1166,65
5/20/20,North Carolina,10488084,825,33
5/20/20,North Dakota,762062,101,4
5/20/20,Northern Mariana Islands,0,1,0
5/20/20,Ohio,11689100,484,29
5/20/20,Oklahoma,3956971,43,6
5/20/20,Oregon,4217737,75,4
5/20/20,Pennsylvania,12801989,843,141
5/20/20,Puerto Rico,3754939,-1,1
5/20/20,Rhode Island,1059361,405,22
5/20/20,South Carolina,5148714,119,8
5/20/20,South Dakota,884659,92,0
5/20/20,Tennessee,6829174,0,0
5/20/20,Texas,28995881,1245,44
5/20/20,Utah,3205958,192,2
5/20/20,Vermont,623989,0,0
5/20/20,Virgin Islands,0,0,0
5/20/20,Virginia,8535519,763,33
5/20/20,Washington,7614893,160,4
5/20/20,West Virginia,1792147,65,1
5/20/20,Wisconsin,5822434,528,12
5/20/20,Wyoming,578759,11,1
5/21/20,Alabama,4903185,404,7
5/21/20,Alaska,740995,0,0
5/21/20,American Samoa,0,0,0
5/21/20,Arizona,7278717,442,17
5/21/20,Arkansas,3017804,455,3
5/21/20,California,39512223,2112,81
5/21/20,Colorado,5758736,394,11
5/21/20,Connecticut,3565287,191,54
5/21/20,Delaware,973764,192,5
5/21/20,Diamond Princess,0,0,0
5/21/20,District of Columbia,705749,237,5
5/21/20,Florida,21477737,1204,48
5/21/20,Georgia,10617423,862,78
5/21/20,Grand Princess,0,0,0
5/21/20,Guam,0,0,0
5/21/20,Hawaii,1415872,4,0
5/21/20,Idaho,1787065,0,0
5/21/20,Illinois,12671821,2270,82
5/21/20,Indiana,6732219,662,39
5/21/20,Iowa,3155070,550,17
5/21/20,Kansas,2913314,118,2
5/21/20,Kentucky,4467673,119,10
5/21/20,Louisiana,4648794,1188,21
5/21/20,Maine,1344212,58,0
5/21/20,Maryland,6045680,1208,36
5/21/20,Massachusetts,6892503,978,82
5/21/20,Michigan,9986857,666,70
5/21/20,Minnesota,5639632,530,32
5/21/20,Mississippi,2976149,255,10
5/21/20,Missouri,6626371,152,9
5/21/20,Montana,1068778,1,0
5/21/20,Nebraska,1934408,305,0
5/21/20,Nevada,3080156,12,6
5/21/20,New Hampshire,1359711,67,9
5/21/20,New Jersey,8882190,826,103
5/21/20,New Mexico,2096829,155,11
5/21/20,New York,19453561,1866,73
5/21/20,North Carolina,10488084,788,8
5/21/20,North Dakota,762062,134,2
5/21/20,Northern Mariana Islands,0,0,0
5/21/20,Ohio,11689100,731,37
5/21/20,Oklahoma,3956971,148,5
5/21/20,Oregon,4217737,16,1
5/21/20,Pennsylvania,12801989,1129,101
5/21/20,Puerto Rico,3754939,7,1
5/21/20,Rhode Island,1059361,215,20
5/21/20,South Carolina,5148714,206,9
5/21/20,South Dakota,884659,0,2
5/21/20,Tennessee,6829174,549,8
5/21/20,Texas,28995881,1294,22
5/21/20,Utah,3205958,164,2
5/21/20,Vermont,623989,6,0
5/21/20,Virgin Islands,0,0,0
5/21/20,Virginia,8535519,1229,25
5/21/20,Washington,7614893,146,9
5/21/20,West Virginia,1792147,26,1
5/21/20,Wisconsin,5822434,472,10
5/21/20,Wyoming,578759,14,1
5/22/20,Alabama,4903185,364,12
5/22/20,Alaska,740995,3,0
5/22/20,American Samoa,0,0,0
5/22/20,Arizona,7278717,276,11
5/22/20,Arkansas,3017804,154,3
5/22/20,California,39512223,2288,82
5/22/20,Colorado,5758736,296,14
5/22/20,Connecticut,3565287,432,54
5/22/20,Delaware,973764,143,5
5/22/20,Diamond Princess,0,0,0
5/22/20,District of Columbia,705749,105,6
5/22/20,Florida,21477737,776,46
5/22/20,Georgia,10617423,819,33
5/22/20,Grand Princess,0,0,0
5/22/20,Guam,0,0,0
5/22/20,Hawaii,1415872,-5,0
5/22/20,Idaho,1787065,89,2
5/22/20,Illinois,12671821,2756,108
5/22/20,Indiana,6732219,473,18
5/22/20,Iowa,3155070,322,14
5/22/20,Kansas,2913314,284,1
5/22/20,Kentucky,4467673,140,5
5/22/20,Louisiana,4648794,421,39
5/22/20,Maine,1344212,71,2
5/22/20,Maryland,6045680,893,48
5/22/20,Massachusetts,6892503,883,80
5/22/20,Michigan,9986857,555,29
5/22/20,Minnesota,5639632,805,33
5/22/20,Mississippi,2976149,403,15
5/22/20,Missouri,6626371,214,9
5/22/20,Montana,1068778,0,0
5/22/20,Nebraska,1934408,235,9
5/22/20,Nevada,3080156,125,3
5/22/20,New Hampshire,1359711,79,5
5/22/20,New Jersey,8882190,1016,146
5/22/20,New Mexico,2096829,153,8
5/22/20,New York,19453561,1900,74
5/22/20,North Carolina,10488084,948,41
5/22/20,North Dakota,762062,88,1
5/22/20,Northern Mariana Islands,0,0,0
5/22/20,Ohio,11689100,627,32
5/22/20,Oklahoma,3956971,169,3
5/22/20,Oregon,4217737,47,2
5/22/20,Pennsylvania,12801989,951,144
5/22/20,Puerto Rico,3754939,8,0
5/22/20,Rhode Island,1059361,165,11
5/22/20,South Carolina,5148714,257,3
5/22/20,South Dakota,884659,179,2
5/22/20,Tennessee,6829174,433,2
5/22/20,Texas,28995881,538,14
5/22/20,Utah,3205958,183,1
5/22/20,Vermont,623989,2,0
5/22/20,Virgin Islands,0,0,0
5/22/20,Virginia,8535519,813,36
5/22/20,Washington,7614893,148,5
5/22/20,West Virginia,1792147,112,2
5/22/20,Wisconsin,5822434,511,10
5/22/20,Wyoming,578759,2,0
5/23/20,Alabama,4903185,374,8
5/23/20,Alaska,740995,4,0
5/23/20,American Samoa,0,0,0
5/23/20,Arizona,7278717,429,26
5/23/20,Arkansas,3017804,163,2
5/23/20,California,39512223,2165,72
5/23/20,Colorado,5758736,477,3
5/23/20,Connecticut,3565287,382,38
5/23/20,Delaware,973764,0,6
5/23/20,Diamond Princess,0,0,0
5/23/20,District of Columbia,705749,73,9
5/23/20,Florida,21477737,676,43
5/23/20,Georgia,10617423,760,14
5/23/20,Grand Princess,0,0,0
5/23/20,Guam,0,1,0
5/23/20,Hawaii,1415872,1,0
5/23/20,Idaho,1787065,0,0
5/23/20,Illinois,12671821,2352,75
5/23/20,Indiana,6732219,492,25
5/23/20,Iowa,3155070,406,22
5/23/20,Kansas,2913314,37,0
5/23/20,Kentucky,4467673,145,0
5/23/20,Louisiana,4648794,0,0
5/23/20,Maine,1344212,65,2
5/23/20,Maryland,6045680,1071,36
5/23/20,Massachusetts,6892503,400,76
5/23/20,Michigan,9986857,503,65
5/23/20,Minnesota,5639632,840,10
5/23/20,Mississippi,2976149,380,21
5/23/20,Missouri,6626371,145,7
5/23/20,Montana,1068778,0,0
5/23/20,Nebraska,1934408,301,0
5/23/20,Nevada,3080156,1,1
5/23/20,New Hampshire,1359711,75,4
5/23/20,New Jersey,8882190,565,100
5/23/20,New Mexico,2096829,0,6
5/23/20,New York,19453561,2071,168
5/23/20,North Carolina,10488084,573,3
5/23/20,North Dakota,762062,48,0
5/23/20,Northern Mariana Islands,0,0,0
5/23/20,Ohio,11689100,614,43
5/23/20,Oklahoma,3956971,111,4
5/23/20,Oregon,4217737,24,0
5/23/20,Pennsylvania,12801989,786,100
5/23/20,Puerto Rico,3754939,8,1
5/23/20,Rhode Island,1059361,216,13
5/23/20,South Carolina,5148714,257,6
5/23/20,South Dakota,884659,108,0
5/23/20,Tennessee,6829174,391,14
5/23/20,Texas,28995881,1115,13
5/23/20,Utah,3205958,203,4
5/23/20,Vermont,623989,2,0
5/23/20,Virgin Islands,0,0,0
5/23/20,Virginia,8535519,799,23
5/23/20,Washington,7614893,0,9
5/23/20,West Virginia,1792147,0,0
5/23/20,Wisconsin,5822434,481,13
5/23/20,Wyoming,578759,10,0
5/24/20,Alabama,4903185,348,2
5/24/20,Alaska,740995,0,0
5/24/20,American Samoa,0,0,0
5/24/20,Arizona,7278717,324,0
5/24/20,Arkansas,3017804,147,1
5/24/20,California,39512223,1414,18
5/24/20,Colorado,5758736,210,5
5/24/20,Connecticut,3565287,446,18
5/24/20,Delaware,973764,280,8
5/24/20,Diamond Princess,0,0,0
5/24/20,District of Columbia,705749,144,5
5/24/20,Florida,21477737,740,4
5/24/20,Georgia,10617423,660,5
5/24/20,Grand Princess,0,0,0
5/24/20,Guam,0,0,0
5/24/20,Hawaii,1415872,0,0
5/24/20,Idaho,1787065,31,0
5/24/20,Illinois,12671821,2508,66
5/24/20,Indiana,6732219,475,15
5/24/20,Iowa,3155070,353,10
5/24/20,Kansas,2913314,58,0
5/24/20,Kentucky,4467673,0,0
5/24/20,Louisiana,4648794,244,23
5/24/20,Maine,1344212,42,1
5/24/20,Maryland,6045680,818,34
5/24/20,Massachusetts,6892503,316,68
5/24/20,Michigan,9986857,349,6
5/24/20,Minnesota,5639632,728,17
5/24/20,Mississippi,2976149,255,9
5/24/20,Missouri,6626371,227,3
5/24/20,Montana,1068778,0,0
5/24/20,Nebraska,1934408,171,0
5/24/20,Nevada,3080156,355,-7
5/24/20,New Hampshire,1359711,60,1
5/24/20,New Jersey,8882190,1019,58
5/24/20,New Mexico,2096829,318,9
5/24/20,New York,19453561,1808,93
5/24/20,North Carolina,10488084,553,6
5/24/20,North Dakota,762062,53,1
5/24/20,Northern Mariana Islands,0,0,0
5/24/20,Ohio,11689100,503,27
5/24/20,Oklahoma,3956971,77,0
5/24/20,Oregon,4217737,39,1
5/24/20,Pennsylvania,12801989,564,25
5/24/20,Puerto Rico,3754939,0,0
5/24/20,Rhode Island,1059361,113,8
5/24/20,South Carolina,5148714,201,10
5/24/20,South Dakota,884659,99,0
5/24/20,Tennessee,6829174,326,7
5/24/20,Texas,28995881,1029,54
5/24/20,Utah,3205958,132,0
5/24/20,Vermont,623989,2,0
5/24/20,Virgin Islands,0,0,0
5/24/20,Virginia,8535519,495,12
5/24/20,Washington,7614893,563,9
5/24/20,West Virginia,1792147,54,0
5/24/20,Wisconsin,5822434,400,8
5/24/20,Wyoming,578759,25,0
5/25/20,Alabama,4903185,633,15
5/25/20,Alaska,740995,3,0
5/25/20,American Samoa,0,0,0
5/25/20,Arizona,7278717,198,6
5/25/20,Arkansas,3017804,107,1
5/25/20,California,39512223,2334,15
5/25/20,Colorado,5758736,95,1
5/25/20,Connecticut,3565287,405,49
5/25/20,Delaware,973764,156,6
5/25/20,Diamond Princess,0,0,0
5/25/20,District of Columbia,705749,115,8
5/25/20,Florida,21477737,879,15
5/25/20,Georgia,10617423,498,21
5/25/20,Grand Princess,0,0,0
5/25/20,Guam,0,1,0
5/25/20,Hawaii,1415872,0,0
5/25/20,Idaho,1787065,0,0
5/25/20,Illinois,12671821,1713,29
5/25/20,Indiana,6732219,339,22
5/25/20,Iowa,3155070,306,0
5/25/20,Kansas,2913314,121,2
5/25/20,Kentucky,4467673,0,0
5/25/20,Louisiana,4648794,640,0
5/25/20,Maine,1344212,19,0
5/25/20,Maryland,6045680,839,25
5/25/20,Massachusetts,6892503,215,44
5/25/20,Michigan,9986857,226,13
5/25/20,Minnesota,5639632,742,12
5/25/20,Mississippi,2976149,198,10
5/25/20,Missouri,6626371,129,5
5/25/20,Montana,1068778,0,0
5/25/20,Nebraska,1934408,228,0
5/25/20,Nevada,3080156,75,14
5/25/20,New Hampshire,1359711,48,1
5/25/20,New Jersey,8882190,941,14
5/25/20,New Mexico,2096829,83,3
5/25/20,New York,19453561,1691,124
5/25/20,North Carolina,10488084,461,6
5/25/20,North Dakota,762062,39,1
5/25/20,Northern Mariana Islands,0,0,0
5/25/20,Ohio,11689100,566,27
5/25/20,Oklahoma,3956971,53,2
5/25/20,Oregon,4217737,22,0
5/25/20,Pennsylvania,12801989,351,15
5/25/20,Puerto Rico,3754939,10,2
5/25/20,Rhode Island,1059361,0,10
5/25/20,South Carolina,5148714,82,5
5/25/20,South Dakota,884659,23,0
5/25/20,Tennessee,6829174,424,2
5/25/20,Texas,28995881,473,16
5/25/20,Utah,3205958,129,1
5/25/20,Vermont,623989,6,0
5/25/20,Virgin Islands,0,0,0
5/25/20,Virginia,8535519,1483,37
5/25/20,Washington,7614893,237,4
5/25/20,West Virginia,1792147,15,0
5/25/20,Wisconsin,5822434,307,14
5/25/20,Wyoming,578759,5,0
5/26/20,Alabama,4903185,590,14
5/26/20,Alaska,740995,4,0
5/26/20,American Samoa,0,0,0
5/26/20,Arizona,7278717,289,3
5/26/20,Arkansas,3017804,151,2
5/26/20,California,39512223,3160,50
5/26/20,Colorado,5758736,296,19
5/26/20,Connecticut,3565287,430,27
5/26/20,Delaware,973764,101,10
5/26/20,Diamond Princess,0,0,0
5/26/20,District of Columbia,705749,109,0
5/26/20,Florida,21477737,509,7
5/26/20,Georgia,10617423,583,48
5/26/20,Grand Princess,0,0,0
5/26/20,Guam,0,3,0
5/26/20,Hawaii,1415872,0,0
5/26/20,Idaho,1787065,0,0
5/26/20,Illinois,12671821,1178,38
5/26/20,Indiana,6732219,363,20
5/26/20,Iowa,3155070,146,21
5/26/20,Kansas,2913314,74,3
5/26/20,Kentucky,4467673,380,3
5/26/20,Louisiana,4648794,245,11
5/26/20,Maine,1344212,35,1
5/26/20,Maryland,6045680,535,31
5/26/20,Massachusetts,6892503,884,57
5/26/20,Michigan,9986857,353,27
5/26/20,Minnesota,5639632,645,18
5/26/20,Mississippi,2976149,273,17
5/26/20,Missouri,6626371,178,9
5/26/20,Montana,1068778,0,1
5/26/20,Nebraska,1934408,257,0
5/26/20,Nevada,3080156,101,0
5/26/20,New Hampshire,1359711,34,4
5/26/20,New Jersey,8882190,687,53
5/26/20,New Mexico,2096829,104,5
5/26/20,New York,19453561,961,27
5/26/20,North Carolina,10488084,615,11
5/26/20,North Dakota,762062,-35,0
5/26/20,Northern Mariana Islands,0,0,0
5/26/20,Ohio,11689100,529,20
5/26/20,Oklahoma,3956971,48,5
5/26/20,Oregon,4217737,18,0
5/26/20,Pennsylvania,12801989,866,18
5/26/20,Puerto Rico,3754939,1,0
5/26/20,Rhode Island,1059361,145,15
5/26/20,South Carolina,5148714,238,6
5/26/20,South Dakota,884659,67,0
5/26/20,Tennessee,6829174,360,5
5/26/20,Texas,28995881,1034,18
5/26/20,Utah,3205958,99,3
5/26/20,Vermont,623989,5,0
5/26/20,Virgin Islands,0,0,0
5/26/20,Virginia,8535519,1615,28
5/26/20,Washington,7614893,116,6
5/26/20,West Virginia,1792147,0,0
5/26/20,Wisconsin,5822434,279,16
5/26/20,Wyoming,578759,7,1
5/27/20,Alabama,4903185,364,3
5/27/20,Alaska,740995,1,0
5/27/20,American Samoa,0,0,0
5/27/20,Arizona,7278717,454,24
5/27/20,Arkansas,3017804,97,1
5/27/20,California,39512223,1723,78
5/27/20,Colorado,5758736,202,40
5/27/20,Connecticut,3565287,-15,34
5/27/20,Delaware,973764,30,10
5/27/20,Diamond Princess,0,0,0
5/27/20,District of Columbia,705749,72,5
5/27/20,Florida,21477737,379,60
5/27/20,Georgia,10617423,655,37
5/27/20,Grand Princess,0,0,0
5/27/20,Guam,0,1,0
