Date,State,Population,Confirmed,Deaths
2/10/21,North Dakota,762062,98214,1459
2/10/21,Northern Mariana Islands,0,134,2
2/10/21,Ohio,11689100,928631,17949
2/10/21,Oklahoma,3956971,408592,3900
2/10/21,Oregon,4217737,148475,2044
2/10/21,Pennsylvania,12801989,886182,22757
2/10/21,Puerto Rico,3754939,96494,1897
2/10/21,Rhode Island,1059361,119893,2437
2/10/21,South Carolina,5148714,473140,7742
2/10/21,South Dakota,884659,109580,1815
2/10/21,Tennessee,6829174,750409,10731
2/10/21,Texas,28995881,2531060,40148
2/10/21,Utah,3205958,357339,1765
2/10/21,Vermont,623989,13122,187
2/10/21,Virgin Islands,0,2505,25
2/10/21,Virginia,8535519,537319,6932
2/10/21,Washington,7614893,324706,4603
2/10/21,West Virginia,1792147,125951,2175
2/10/21,Wisconsin,5822434,603255,6705
2/10/21,Wyoming,578759,52874,647
2/11/21,Alabama,4903185,477570,9021
2/11/21,Alaska,740995,56254,280
2/11/21,American Samoa,0,0,0
2/11/21,Arizona,7278717,791106,14662
2/11/21,Arkansas,3017804,311043,5199
2/11/21,California,39512223,3461753,46254
2/11/21,Colorado,5758736,409683,5781
2/11/21,Connecticut,3565287,266499,7354
2/11/21,Delaware,973764,81875,1350
2/11/21,Diamond Princess,0,49,0
2/11/21,District of Columbia,705749,38533,973
2/11/21,Florida,21477737,1806805,28382
2/11/21,Georgia,10617423,955085,15513
2/11/21,Grand Princess,0,103,3
2/11/21,Guam,0,7689,130
2/11/21,Hawaii,1415872,27454,424
2/11/21,Idaho,1787065,166876,1791
2/11/21,Illinois,12671821,1155833,21985
2/11/21,Indiana,6732219,645006,12027
2/11/21,Iowa,3155070,327432,5196
2/11/21,Kansas,2913314,287276,4308
2/11/21,Kentucky,4467673,384903,4211
2/11/21,Louisiana,4648794,417415,9239
2/11/21,Maine,1344212,42064,641
2/11/21,Maryland,6045680,367865,7467
2/11/21,Massachusetts,6892503,551396,15269
2/11/21,Michigan,9986857,626477,16019
2/11/21,Minnesota,5639632,470803,6411
2/11/21,Mississippi,2976149,284664,6390
2/11/21,Missouri,6626371,549076,7721
2/11/21,Montana,1068778,96842,1320
2/11/21,Nebraska,1934408,195006,1990
2/11/21,Nevada,3080156,286387,4637
2/11/21,New Hampshire,1359711,69929,1117
2/11/21,New Jersey,8882190,736330,22329
2/11/21,New Mexico,2096829,179323,3479
2/11/21,New York,19453561,1514070,45453
2/11/21,North Carolina,10488084,810466,10294
2/11/21,North Dakota,762062,98353,1460
2/11/21,Northern Mariana Islands,0,134,2
2/11/21,Ohio,11689100,931437,17999
2/11/21,Oklahoma,3956971,410288,3948
2/11/21,Oregon,4217737,149082,2056
2/11/21,Pennsylvania,12801989,890121,22871
2/11/21,Puerto Rico,3754939,96636,1902
2/11/21,Rhode Island,1059361,120381,2447
2/11/21,South Carolina,5148714,476287,7837
2/11/21,South Dakota,884659,109859,1829
2/11/21,Tennessee,6829174,752033,10812
2/11/21,Texas,28995881,2543236,40535
2/11/21,Utah,3205958,358581,1774
2/11/21,Vermont,623989,13249,188
2/11/21,Virgin Islands,0,2524,25
2/11/21,Virginia,8535519,541018,6958
2/11/21,Washington,7614893,326159,4633
2/11/21,West Virginia,1792147,126420,2187
2/11/21,Wisconsin,5822434,604683,6723
2/11/21,Wyoming,578759,52979,647
2/12/21,Alabama,4903185,478667,9180
2/12/21,Alaska,740995,56409,282
2/12/21,American Samoa,0,0,0
2/12/21,Arizona,7278717,793532,14834
2/12/21,Arkansas,3017804,311608,5212
2/12/21,California,39512223,3471311,46718
2/12/21,Colorado,5758736,411774,5790
2/12/21,Connecticut,3565287,267337,7381
2/12/21,Delaware,973764,82263,1352
2/12/21,Diamond Princess,0,49,0
2/12/21,District of Columbia,705749,38670,976
2/12/21,Florida,21477737,1814422,28565
2/12/21,Georgia,10617423,958985,15708
2/12/21,Grand Princess,0,103,3
2/12/21,Guam,0,7689,130
2/12/21,Hawaii,1415872,27541,425
2/12/21,Idaho,1787065,167225,1796
2/12/21,Illinois,12671821,1158431,22027
2/12/21,Indiana,6732219,646425,12117
2/12/21,Iowa,3155070,328565,5223
2/12/21,Kansas,2913314,288475,4367
2/12/21,Kentucky,4467673,386326,4253
2/12/21,Louisiana,4648794,418585,9276
2/12/21,Maine,1344212,42265,643
2/12/21,Maryland,6045680,368977,7503
2/12/21,Massachusetts,6892503,553812,15358
2/12/21,Michigan,9986857,628012,16027
2/12/21,Minnesota,5639632,471851,6430
2/12/21,Mississippi,2976149,285648,6429
2/12/21,Missouri,6626371,550158,7752
2/12/21,Montana,1068778,97063,1324
2/12/21,Nebraska,1934408,195485,2002
2/12/21,Nevada,3080156,287023,4663
2/12/21,New Hampshire,1359711,70322,1126
2/12/21,New Jersey,8882190,740062,22393
2/12/21,New Mexico,2096829,179724,3502
2/12/21,New York,19453561,1522785,45597
2/12/21,North Carolina,10488084,814594,10376
2/12/21,North Dakota,762062,98466,1461
2/12/21,Northern Mariana Islands,0,134,2
2/12/21,Ohio,11689100,934742,18050
2/12/21,Oklahoma,3956971,411727,3959
2/12/21,Oregon,4217737,149576,2094
2/12/21,Pennsylvania,12801989,893425,22975
2/12/21,Puerto Rico,3754939,96924,1907
2/12/21,Rhode Island,1059361,120821,2452
2/12/21,South Carolina,5148714,480157,7894
2/12/21,South Dakota,884659,110068,1831
2/12/21,Tennessee,6829174,754279,10893
2/12/21,Texas,28995881,2554842,40901
2/12/21,Utah,3205958,359641,1785
2/12/21,Vermont,623989,13415,189
2/12/21,Virgin Islands,0,2524,25
2/12/21,Virginia,8535519,544209,6966
2/12/21,Washington,7614893,327167,4675
2/12/21,West Virginia,1792147,126887,2200
2/12/21,Wisconsin,5822434,605785,6734
2/12/21,Wyoming,578759,53086,647
2/13/21,Alabama,4903185,479856,9242
2/13/21,Alaska,740995,56410,282
2/13/21,American Samoa,0,0,0
2/13/21,Arizona,7278717,795323,14948
2/13/21,Arkansas,3017804,312562,5252
2/13/21,California,39512223,3480228,47133
2/13/21,Colorado,5758736,412983,5814
2/13/21,Connecticut,3565287,267337,7381
2/13/21,Delaware,973764,82672,1356
2/13/21,Diamond Princess,0,49,0
2/13/21,District of Columbia,705749,38796,979
2/13/21,Florida,21477737,1821937,28683
2/13/21,Georgia,10617423,962808,15850
2/13/21,Grand Princess,0,103,3
2/13/21,Guam,0,7689,130
2/13/21,Hawaii,1415872,27584,425
2/13/21,Idaho,1787065,167483,1803
2/13/21,Illinois,12671821,1160523,22087
2/13/21,Indiana,6732219,647657,12149
2/13/21,Iowa,3155070,329039,5236
2/13/21,Kansas,2913314,288475,4367
2/13/21,Kentucky,4467673,387090,4272
2/13/21,Louisiana,4648794,418585,9276
2/13/21,Maine,1344212,42425,647
2/13/21,Maryland,6045680,370136,7536
2/13/21,Massachusetts,6892503,555895,15424
2/13/21,Michigan,9986857,628956,16119
2/13/21,Minnesota,5639632,472791,6437
2/13/21,Mississippi,2976149,286343,6461
2/13/21,Missouri,6626371,550972,7780
2/13/21,Montana,1068778,97297,1327
2/13/21,Nebraska,1934408,197027,2002
2/13/21,Nevada,3080156,287836,4694
2/13/21,New Hampshire,1359711,70756,1130
2/13/21,New Jersey,8882190,743819,22440
2/13/21,New Mexico,2096829,180289,3516
2/13/21,New York,19453561,1531540,45751
2/13/21,North Carolina,10488084,818724,10453
2/13/21,North Dakota,762062,98551,1461
2/13/21,Northern Mariana Islands,0,134,2
2/13/21,Ohio,11689100,937541,18086
2/13/21,Oklahoma,3956971,413201,3994
2/13/21,Oregon,4217737,150034,2137
2/13/21,Pennsylvania,12801989,897047,23070
2/13/21,Puerto Rico,3754939,97313,1915
2/13/21,Rhode Island,1059361,120821,2459
2/13/21,South Carolina,5148714,483140,7911
2/13/21,South Dakota,884659,110205,1838
2/13/21,Tennessee,6829174,756071,10902
2/13/21,Texas,28995881,2564055,41149
2/13/21,Utah,3205958,360584,1790
2/13/21,Vermont,623989,13561,189
2/13/21,Virgin Islands,0,2524,25
2/13/21,Virginia,8535519,547424,6996
2/13/21,Washington,7614893,328047,4675
2/13/21,West Virginia,1792147,127282,2201
2/13/21,Wisconsin,5822434,606651,6744
2/13/21,Wyoming,578759,53086,647
2/14/21,Alabama,4903185,480931,9242
2/14/21,Alaska,740995,56411,282
2/14/21,American Samoa,0,0,0
2/14/21,Arizona,7278717,797270,14978
2/14/21,Arkansas,3017804,313028,5265
2/14/21,California,39512223,3485841,47355
2/14/21,Colorado,5758736,413836,5824
2/14/21,Connecticut,3565287,267337,7381
2/14/21,Delaware,973764,83003,1361
2/14/21,Diamond Princess,0,49,0
2/14/21,District of Columbia,705749,38918,979
2/14/21,Florida,21477737,1827373,28779
2/14/21,Georgia,10617423,964737,15871
2/14/21,Grand Princess,0,103,3
2/14/21,Guam,0,7699,130
2/14/21,Hawaii,1415872,27616,426
2/14/21,Idaho,1787065,167483,1803
2/14/21,Illinois,12671821,1162154,22121
2/14/21,Indiana,6732219,648875,12173
2/14/21,Iowa,3155070,329258,5236
2/14/21,Kansas,2913314,288475,4367
2/14/21,Kentucky,4467673,388798,4282
2/14/21,Louisiana,4648794,419891,9292
2/14/21,Maine,1344212,42529,649
2/14/21,Maryland,6045680,370983,7554
2/14/21,Massachusetts,6892503,557777,15484
2/14/21,Michigan,9986857,628956,16119
2/14/21,Minnesota,5639632,473567,6444
2/14/21,Mississippi,2976149,287436,6462
2/14/21,Missouri,6626371,551526,7782
2/14/21,Montana,1068778,97401,1327
2/14/21,Nebraska,1934408,197236,2002
2/14/21,Nevada,3080156,288348,4709
2/14/21,New Hampshire,1359711,71044,1133
2/14/21,New Jersey,8882190,745987,22454
2/14/21,New Mexico,2096829,180571,3529
2/14/21,New York,19453561,1539870,45884
2/14/21,North Carolina,10488084,821894,10491
2/14/21,North Dakota,762062,98597,1461
2/14/21,Northern Mariana Islands,0,134,2
2/14/21,Ohio,11689100,939350,18129
2/14/21,Oklahoma,3956971,414478,4024
2/14/21,Oregon,4217737,150281,2137
2/14/21,Pennsylvania,12801989,899497,23095
2/14/21,Puerto Rico,3754939,97609,1919
2/14/21,Rhode Island,1059361,120821,2462
2/14/21,South Carolina,5148714,487293,7998
2/14/21,South Dakota,884659,110315,1844
2/14/21,Tennessee,6829174,757418,10933
2/14/21,Texas,28995881,2568930,41273
2/14/21,Utah,3205958,361294,1794
2/14/21,Vermont,623989,13677,189
2/14/21,Virgin Islands,0,2542,25
2/14/21,Virginia,8535519,549999,7012
2/14/21,Washington,7614893,328047,4675
2/14/21,West Virginia,1792147,127588,2210
2/14/21,Wisconsin,5822434,607213,6745
2/14/21,Wyoming,578759,53136,647
2/15/21,Alabama,4903185,481605,9244
2/15/21,Alaska,740995,56411,282
2/15/21,American Samoa,0,0,0
2/15/21,Arizona,7278717,798608,14978
2/15/21,Arkansas,3017804,313348,5275
2/15/21,California,39512223,3491392,47425
2/15/21,Colorado,5758736,414369,5826
2/15/21,Connecticut,3565287,270242,7447
2/15/21,Delaware,973764,83239,1364
2/15/21,Diamond Princess,0,49,0
2/15/21,District of Columbia,705749,39001,980
2/15/21,Florida,21477737,1830988,28934
2/15/21,Georgia,10617423,966807,15928
2/15/21,Grand Princess,0,103,3
2/15/21,Guam,0,7701,130
2/15/21,Hawaii,1415872,27637,426
2/15/21,Idaho,1787065,167483,1803
2/15/21,Illinois,12671821,1163574,22166
2/15/21,Indiana,6732219,649652,12191
2/15/21,Iowa,3155070,329726,5237
2/15/21,Kansas,2913314,289828,4408
2/15/21,Kentucky,4467673,389521,4291
2/15/21,Louisiana,4648794,420394,9325
2/15/21,Maine,1344212,42677,649
2/15/21,Maryland,6045680,371705,7580
2/15/21,Massachusetts,6892503,559350,15517
2/15/21,Michigan,9986857,630408,16130
2/15/21,Minnesota,5639632,474169,6446
2/15/21,Mississippi,2976149,287980,6464
2/15/21,Missouri,6626371,552180,7783
2/15/21,Montana,1068778,97539,1328
2/15/21,Nebraska,1934408,197328,2003
2/15/21,Nevada,3080156,288739,4720
2/15/21,New Hampshire,1359711,71302,1135
2/15/21,New Jersey,8882190,747432,22466
2/15/21,New Mexico,2096829,180761,3538
2/15/21,New York,19453561,1546408,46000
2/15/21,North Carolina,10488084,824352,10501
2/15/21,North Dakota,762062,98643,1461
2/15/21,Northern Mariana Islands,0,135,2
2/15/21,Ohio,11689100,941265,18184
2/15/21,Oklahoma,3956971,415210,4041
2/15/21,Oregon,4217737,150464,2137
2/15/21,Pennsylvania,12801989,901248,23116
2/15/21,Puerto Rico,3754939,97837,1920
2/15/21,Rhode Island,1059361,121787,2465
2/15/21,South Carolina,5148714,489018,8034
2/15/21,South Dakota,884659,110376,1844
2/15/21,Tennessee,6829174,758561,10937
2/15/21,Texas,28995881,2571723,41336
2/15/21,Utah,3205958,361756,1796
2/15/21,Vermont,623989,13862,190
2/15/21,Virgin Islands,0,2542,25
2/15/21,Virginia,8535519,551538,7016
2/15/21,Washington,7614893,328047,4675
2/15/21,West Virginia,1792147,127889,2212
2/15/21,Wisconsin,5822434,607639,6749
2/15/21,Wyoming,578759,53136,647
2/16/21,Alabama,4903185,482488,9257
2/16/21,Alaska,740995,56912,287
2/16/21,American Samoa,0,0,0
2/16/21,Arizona,7278717,799740,14981
2/16/21,Arkansas,3017804,313525,5287
2/16/21,California,39512223,3499871,47834
2/16/21,Colorado,5758736,415037,5828
2/16/21,Connecticut,3565287,270822,7449
2/16/21,Delaware,973764,83369,1364
2/16/21,Diamond Princess,0,49,0
2/16/21,District of Columbia,705749,39131,982
2/16/21,Florida,21477737,1837285,29154
2/16/21,Georgia,10617423,969702,16174
2/16/21,Grand Princess,0,103,3
2/16/21,Guam,0,7703,130
2/16/21,Hawaii,1415872,27639,426
2/16/21,Idaho,1787065,167945,1806
2/16/21,Illinois,12671821,1164922,22199
2/16/21,Indiana,6732219,650530,12231
2/16/21,Iowa,3155070,330318,5263
2/16/21,Kansas,2913314,289843,4408
2/16/21,Kentucky,4467673,390762,4318
2/16/21,Louisiana,4648794,420394,9325
2/16/21,Maine,1344212,42773,651
2/16/21,Maryland,6045680,372221,7612
2/16/21,Massachusetts,6892503,560576,15567
2/16/21,Michigan,9986857,631532,16149
2/16/21,Minnesota,5639632,474621,6448
2/16/21,Mississippi,2976149,288714,6501
2/16/21,Missouri,6626371,552960,7787
2/16/21,Montana,1068778,97666,1331
2/16/21,Nebraska,1934408,197447,2004
2/16/21,Nevada,3080156,289029,4733
2/16/21,New Hampshire,1359711,71561,1136
2/16/21,New Jersey,8882190,751065,22497
2/16/21,New Mexico,2096829,181060,3550
2/16/21,New York,19453561,1553117,46141
2/16/21,North Carolina,10488084,826340,10562
2/16/21,North Dakota,762062,98781,1461
2/16/21,Northern Mariana Islands,0,135,2
2/16/21,Ohio,11689100,943291,18234
2/16/21,Oklahoma,3956971,415726,4061
2/16/21,Oregon,4217737,150875,2138
2/16/21,Pennsylvania,12801989,904249,23131
2/16/21,Puerto Rico,3754939,98317,1924
2/16/21,Rhode Island,1059361,122072,2473
2/16/21,South Carolina,5148714,490453,8055
2/16/21,South Dakota,884659,110593,1844
2/16/21,Tennessee,6829174,759523,10954
2/16/21,Texas,28995881,2574648,41386
2/16/21,Utah,3205958,362347,1797
2/16/21,Vermont,623989,13917,191
2/16/21,Virgin Islands,0,2545,25
2/16/21,Virginia,8535519,553308,7037
2/16/21,Washington,7614893,329746,4709
2/16/21,West Virginia,1792147,128117,2216
2/16/21,Wisconsin,5822434,608418,6788
2/16/21,Wyoming,578759,53351,662
2/17/21,Alabama,4903185,483167,9346
2/17/21,Alaska,740995,56975,288
2/17/21,American Samoa,0,0,0
2/17/21,Arizona,7278717,801055,15063
2/17/21,Arkansas,3017804,314192,5313
2/17/21,California,39512223,3506402,48244
2/17/21,Colorado,5758736,416174,5838
2/17/21,Connecticut,3565287,271356,7476
2/17/21,Delaware,973764,83581,1365
2/17/21,Diamond Princess,0,49,0
2/17/21,District of Columbia,705749,39180,985
2/17/21,Florida,21477737,1844627,29311
2/17/21,Georgia,10617423,973247,16273
2/17/21,Grand Princess,0,103,3
2/17/21,Guam,0,7705,130
2/17/21,Hawaii,1415872,27679,427
2/17/21,Idaho,1787065,168353,1817
2/17/21,Illinois,12671821,1166717,22224
2/17/21,Indiana,6732219,651453,12250
2/17/21,Iowa,3155070,330906,5306
2/17/21,Kansas,2913314,291093,4520
2/17/21,Kentucky,4467673,391772,4336
2/17/21,Louisiana,4648794,421018,9391
2/17/21,Maine,1344212,42877,654
2/17/21,Maryland,6045680,372980,7630
2/17/21,Massachusetts,6892503,561936,15623
2/17/21,Michigan,9986857,632772,16160
2/17/21,Minnesota,5639632,475379,6458
2/17/21,Mississippi,2976149,289398,6524
2/17/21,Missouri,6626371,553915,7821
2/17/21,Montana,1068778,97900,1334
2/17/21,Nebraska,1934408,197746,2018
2/17/21,Nevada,3080156,289392,4774
2/17/21,New Hampshire,1359711,71938,1148
2/17/21,New Jersey,8882190,755174,22632
2/17/21,New Mexico,2096829,181332,3562
2/17/21,New York,19453561,1559042,46267
2/17/21,North Carolina,10488084,829507,10670
2/17/21,North Dakota,762062,98901,1461
2/17/21,Northern Mariana Islands,0,135,2
2/17/21,Ohio,11689100,945107,18281
2/17/21,Oklahoma,3956971,416805,4089
2/17/21,Oregon,4217737,151257,2143
2/17/21,Pennsylvania,12801989,907764,23316
2/17/21,Puerto Rico,3754939,98428,1930
2/17/21,Rhode Island,1059361,122440,2474
2/17/21,South Carolina,5148714,492369,8117
2/17/21,South Dakota,884659,110685,1844
2/17/21,Tennessee,6829174,760303,10985
2/17/21,Texas,28995881,2579802,41496
2/17/21,Utah,3205958,363248,1806
2/17/21,Vermont,623989,13996,191
2/17/21,Virgin Islands,0,2558,25
2/17/21,Virginia,8535519,555592,7075
2/17/21,Washington,7614893,330807,4759
2/17/21,West Virginia,1792147,128405,2225
2/17/21,Wisconsin,5822434,609189,6798
2/17/21,Wyoming,578759,53450,662
2/18/21,Alabama,4903185,484365,9424
2/18/21,Alaska,740995,57192,288
2/18/21,American Samoa,0,0,0
2/18/21,Arizona,7278717,802198,15276
2/18/21,Arkansas,3017804,314445,5323
2/18/21,California,39512223,3512396,48607
2/18/21,Colorado,5758736,417415,5864
2/18/21,Connecticut,3565287,271903,7496
2/18/21,Delaware,973764,83852,1366
2/18/21,Diamond Princess,0,49,0
2/18/21,District of Columbia,705749,39301,992
2/18/21,Florida,21477737,1849744,29474
2/18/21,Georgia,10617423,976732,16403
2/18/21,Grand Princess,0,103,3
2/18/21,Guam,0,7715,130
2/18/21,Hawaii,1415872,27777,428
2/18/21,Idaho,1787065,168639,1826
2/18/21,Illinois,12671821,1168684,22297
2/18/21,Indiana,6732219,652210,12281
2/18/21,Iowa,3155070,331505,5321
2/18/21,Kansas,2913314,291124,4520
2/18/21,Kentucky,4467673,392729,4373
2/18/21,Louisiana,4648794,421846,9406
2/18/21,Maine,1344212,43095,655
2/18/21,Maryland,6045680,373966,7661
2/18/21,Massachusetts,6892503,563976,15686
2/18/21,Michigan,9986857,633973,16251
2/18/21,Minnesota,5639632,476292,6472
2/18/21,Mississippi,2976149,289532,6531
2/18/21,Missouri,6626371,554986,7997
2/18/21,Montana,1068778,98100,1337
2/18/21,Nebraska,1934408,198042,2025
2/18/21,Nevada,3080156,289880,4805
2/18/21,New Hampshire,1359711,72399,1150
2/18/21,New Jersey,8882190,758451,22721
2/18/21,New Mexico,2096829,181739,3580
2/18/21,New York,19453561,1568624,46436
2/18/21,North Carolina,10488084,833423,10766
2/18/21,North Dakota,762062,99034,1465
2/18/21,Northern Mariana Islands,0,135,2
2/18/21,Ohio,11689100,947389,18320
2/18/21,Oklahoma,3956971,417442,4112
2/18/21,Oregon,4217737,151713,2149
2/18/21,Pennsylvania,12801989,911018,23414
2/18/21,Puerto Rico,3754939,98506,1940
2/18/21,Rhode Island,1059361,122859,2476
2/18/21,South Carolina,5148714,495044,8155
2/18/21,South Dakota,884659,110871,1847
2/18/21,Tennessee,6829174,761360,11057
2/18/21,Texas,28995881,2582111,41630
2/18/21,Utah,3205958,364399,1813
2/18/21,Vermont,623989,14149,193
2/18/21,Virgin Islands,0,2575,25
2/18/21,Virginia,8535519,557896,7090
2/18/21,Washington,7614893,332007,4803
2/18/21,West Virginia,1792147,128760,2236
2/18/21,Wisconsin,5822434,610055,6816
2/18/21,Wyoming,578759,53531,662
2/19/21,Alabama,4903185,485212,9573
2/19/21,Alaska,740995,57404,289
2/19/21,American Samoa,0,0,0
2/19/21,Arizona,7278717,804116,15421
2/19/21,Arkansas,3017804,314713,5336
2/19/21,California,39512223,3521225,49165
2/19/21,Colorado,5758736,418695,5878
2/19/21,Connecticut,3565287,273101,7523
2/19/21,Delaware,973764,84181,1366
2/19/21,Diamond Princess,0,49,0
2/19/21,District of Columbia,705749,39461,993
2/19/21,Florida,21477737,1856427,29692
2/19/21,Georgia,10617423,980411,16610
2/19/21,Grand Princess,0,103,3
2/19/21,Guam,0,7715,130
2/19/21,Hawaii,1415872,27834,430
2/19/21,Idaho,1787065,168953,1826
2/19/21,Illinois,12671821,1170902,22368
2/19/21,Indiana,6732219,653245,12325
2/19/21,Iowa,3155070,331747,5336
2/19/21,Kansas,2913314,293215,4611
2/19/21,Kentucky,4467673,394687,4401
2/19/21,Louisiana,4648794,422287,9440
2/19/21,Maine,1344212,43229,656
2/19/21,Maryland,6045680,374974,7677
2/19/21,Massachusetts,6892503,565794,15726
2/19/21,Michigan,9986857,635446,16274
2/19/21,Minnesota,5639632,477287,6480
2/19/21,Mississippi,2976149,289892,6534
2/19/21,Missouri,6626371,555909,8048
2/19/21,Montana,1068778,98377,1339
2/19/21,Nebraska,1934408,198442,2043
2/19/21,Nevada,3080156,290300,4831
2/19/21,New Hampshire,1359711,72767,1152
2/19/21,New Jersey,8882190,761498,22784
2/19/21,New Mexico,2096829,182050,3599
2/19/21,New York,19453561,1577197,46593
2/19/21,North Carolina,10488084,836650,10820
2/19/21,North Dakota,762062,99153,1465
2/19/21,Northern Mariana Islands,0,143,2
2/19/21,Ohio,11689100,949695,18365
2/19/21,Oklahoma,3956971,418319,4132
2/19/21,Oregon,4217737,152190,2149
2/19/21,Pennsylvania,12801989,913787,23490
2/19/21,Puerto Rico,3754939,98624,1947
2/19/21,Rhode Island,1059361,123145,2482
2/19/21,South Carolina,5148714,497937,8213
2/19/21,South Dakota,884659,111018,1853
2/19/21,Tennessee,6829174,762673,11064
2/19/21,Texas,28995881,2587712,41832
2/19/21,Utah,3205958,365256,1834
2/19/21,Vermont,623989,14251,193
2/19/21,Virgin Islands,0,2575,25
2/19/21,Virginia,8535519,559930,7098
2/19/21,Washington,7614893,332904,4822
2/19/21,West Virginia,1792147,129055,2248
2/19/21,Wisconsin,5822434,610974,6852
2/19/21,Wyoming,578759,53683,662
2/20/21,Alabama,4903185,485986,9590
2/20/21,Alaska,740995,57406,289
2/20/21,American Samoa,0,0,0
2/20/21,Arizona,7278717,806163,15480
2/20/21,Arkansas,3017804,315230,5348
2/20/21,California,39512223,3527338,49481
2/20/21,Colorado,5758736,419812,5887
2/20/21,Connecticut,3565287,273101,7523
2/20/21,Delaware,973764,84531,1366
2/20/21,Diamond Princess,0,49,0
2/20/21,District of Columbia,705749,39553,994
2/20/21,Florida,21477737,1863707,29813
2/20/21,Georgia,10617423,983747,16742
2/20/21,Grand Princess,0,103,3
2/20/21,Guam,0,7715,130
2/20/21,Hawaii,1415872,27886,430
2/20/21,Idaho,1787065,169150,1826
2/20/21,Illinois,12671821,1172824,22426
2/20/21,Indiana,6732219,654660,12336
2/20/21,Iowa,3155070,332182,5336
2/20/21,Kansas,2913314,293215,4611
2/20/21,Kentucky,4467673,396018,4426
2/20/21,Louisiana,4648794,422287,9440
2/20/21,Maine,1344212,43367,658
2/20/21,Maryland,6045680,375737,7697
2/20/21,Massachusetts,6892503,567764,15779
2/20/21,Michigan,9986857,636269,16342
2/20/21,Minnesota,5639632,478157,6491
2/20/21,Mississippi,2976149,290242,6553
2/20/21,Missouri,6626371,556700,8059
2/20/21,Montana,1068778,98641,1341
2/20/21,Nebraska,1934408,198751,2047
2/20/21,Nevada,3080156,290671,4868
2/20/21,New Hampshire,1359711,73161,1153
2/20/21,New Jersey,8882190,764375,22834
2/20/21,New Mexico,2096829,182475,3610
2/20/21,New York,19453561,1585435,46703
2/20/21,North Carolina,10488084,840096,10896
2/20/21,North Dakota,762062,99228,1467
2/20/21,Northern Mariana Islands,0,143,2
2/20/21,Ohio,11689100,952306,18402
2/20/21,Oklahoma,3956971,419298,4155
2/20/21,Oregon,4217737,152711,2154
2/20/21,Pennsylvania,12801989,916361,23565
2/20/21,Puerto Rico,3754939,98835,1957
2/20/21,Rhode Island,1059361,123145,2485
2/20/21,South Carolina,5148714,501277,8256
2/20/21,South Dakota,884659,111165,1859
2/20/21,Tennessee,6829174,764008,11115
2/20/21,Texas,28995881,2593816,42041
2/20/21,Utah,3205958,366034,1842
2/20/21,Vermont,623989,14359,196
2/20/21,Virgin Islands,0,2575,25
2/20/21,Virginia,8535519,561812,7197
2/20/21,Washington,7614893,333794,4822
2/20/21,West Virginia,1792147,129364,2254
2/20/21,Wisconsin,5822434,611789,6871
2/20/21,Wyoming,578759,53683,662
2/21/21,Alabama,4903185,486843,9592
2/21/21,Alaska,740995,57406,289
2/21/21,American Samoa,0,0,0
2/21/21,Arizona,7278717,807967,15505
2/21/21,Arkansas,3017804,315514,5357
2/21/21,California,39512223,3531846,49722
2/21/21,Colorado,5758736,420614,5892
2/21/21,Connecticut,3565287,273101,7523
2/21/21,Delaware,973764,84732,1367
2/21/21,Diamond Princess,0,49,0
2/21/21,District of Columbia,705749,39648,995
2/21/21,Florida,21477737,1868772,29906
2/21/21,Georgia,10617423,985505,16744
2/21/21,Grand Princess,0,103,3
2/21/21,Guam,0,7727,130
2/21/21,Hawaii,1415872,27968,431
2/21/21,Idaho,1787065,169150,1826
2/21/21,Illinois,12671821,1174409,22466
2/21/21,Indiana,6732219,655541,12372
2/21/21,Iowa,3155070,332760,5336
2/21/21,Kansas,2913314,293215,4611
2/21/21,Kentucky,4467673,396997,4447
2/21/21,Louisiana,4648794,424176,9466
2/21/21,Maine,1344212,43497,658
2/21/21,Maryland,6045680,376355,7715
2/21/21,Massachusetts,6892503,569284,15826
2/21/21,Michigan,9986857,636269,16342
2/21/21,Minnesota,5639632,479036,6500
2/21/21,Mississippi,2976149,290632,6553
2/21/21,Missouri,6626371,557278,8059
2/21/21,Montana,1068778,98779,1342
2/21/21,Nebraska,1934408,198949,2047
2/21/21,Nevada,3080156,290972,4872
2/21/21,New Hampshire,1359711,73413,1154
2/21/21,New Jersey,8882190,766405,22858
2/21/21,New Mexico,2096829,182789,3624
2/21/21,New York,19453561,1591672,46812
2/21/21,North Carolina,10488084,842637,10926
2/21/21,North Dakota,762062,99277,1468
2/21/21,Northern Mariana Islands,0,143,2
2/21/21,Ohio,11689100,953767,18435
2/21/21,Oklahoma,3956971,420345,4181
2/21/21,Oregon,4217737,152818,2155
2/21/21,Pennsylvania,12801989,918169,23592
2/21/21,Puerto Rico,3754939,99084,1979
2/21/21,Rhode Island,1059361,123145,2488
2/21/21,South Carolina,5148714,504149,8324
2/21/21,South Dakota,884659,111304,1863
2/21/21,Tennessee,6829174,765137,11133
2/21/21,Texas,28995881,2600660,42162
2/21/21,Utah,3205958,366735,1852
2/21/21,Vermont,623989,14493,197
2/21/21,Virgin Islands,0,2579,25
2/21/21,Virginia,8535519,564115,7331
2/21/21,Washington,7614893,333794,4822
2/21/21,West Virginia,1792147,129616,2261
2/21/21,Wisconsin,5822434,612240,6871
2/21/21,Wyoming,578759,53795,662
2/22/21,Alabama,4903185,487520,9592
2/22/21,Alaska,740995,57751,290
2/22/21,American Samoa,0,0,0
